代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
4749,新應材,12/30,828,+5,+0.61,2025,年,5.989,0,5.989,614,0.98,,0,0.98,'25/07/17,,'25/08/08
4919,新唐,12/30,50.7,-0.2,-0.39,2025,年,0.4,0,0.4,70.2,0.57,,0,0.57,'25/07/28,,'25/08/22
4923,力士,12/30,28.6,-0.1,-0.35,2025,半年,0,0,0,,0,,0,0,,,
4951,精拓科,12/30,64.8,-0.7,-1.07,2025,年,3.2,0,3.2,68.8,4.65,,0,4.65,'25/06/12,,'25/07/03
4952,凌通,12/30,35.35,+0.05,+0.14,2025,年,2.25,0,2.25,42,5.36,,0,5.36,'25/06/25,,'25/07/23
4961,天鈺,12/30,145,+1.5,+1.05,2025,年,12.87,0,12.87,218.5,5.89,,0,5.89,'25/07/01,,'25/07/25
4966,譜瑞-KY,12/30,580,-3,-0.51,2026,半年,8.71,0,8.71,580,1.5,,0,1.5,,,
4967,十銓,12/30,172,+5.5,+3.3,2025,年,3,0,3,89,3.37,,0,3.37,'25/10/02,,'25/10/31
4968,立積,12/30,126,-0.5,-0.4,2025,年,1.096,0,1.096,145,0.76,,0,0.76,'25/08/28,,'25/09/26
4971,IET-KY,12/30,309.5,+14,+4.74,2025,年,0,0,0,,0,,0,0,,,
4973,廣穎,12/30,38.9,+1.45,+3.87,2025,年,1,0,1,24.55,4.07,,0,4.07,'25/04/17,,'25/05/23
4991,環宇-KY,12/30,223,0,0,2025,年,0,0,0,,0,,0,0,,,
5222,全訊,12/30,134,-1.5,-1.11,2025,年,4,1,5,136.5,2.93,138.5,0.72,3.65,'25/03/24,'25/08/15,'25/04/23
5236,凌陽創新,12/30,111.5,0,0,2025,年,7.733,0.267,8,137,5.64,137,0.19,5.84,'25/07/03,'25/07/03,'25/07/31
5269,祥碩,12/30,1175,+5,+0.43,2025,年,30,0,30,1880,1.6,,0,1.6,'25/07/23,,'25/08/15
5272,笙科,12/30,20.95,-0.05,-0.24,2025,年,0,0,0,,0,,0,0,,,
5274,信驊,12/30,7550,+450,+6.34,2025,年,52,0,52,4545,1.14,,0,1.14,'25/06/13,,'25/07/18
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
5285,界霖,12/30,50,-0.2,-0.4,2025,年,2,0,2,48.05,4.16,,0,4.16,'25/07/01,,'25/07/25
5299,杰力,12/30,70.6,-0.9,-1.26,2025,年,4.15,0,4.15,79,5.25,,0,5.25,'25/07/24,,'25/08/21
5302,太欣,12/30,9.06,+0.01,+0.11,2025,年,0,0,0,,0,,0,0,,,
